"","types","original_price","discount_price","original_level"
"33343","app",0.99,NA,"very low"
"33344","app",7.99,NA,"high"
"33345","app",0,NA,"very low"
"33346","app",0.99,NA,"very low"
"33347","app",4.99,NA,"moderate"
"33348","app",2.99,4.78,"low"
"33349","app",2.99,NA,"low"
"33350","app",0.99,0.49,"very low"
"33351","app",0,NA,"very low"
"33352","app",9.99,47.65,"high"
"33353","app",2.99,150.02,"low"
"33354","app",18.99,NA,"very high"
"33355","app",8.99,NA,"high"
"33356","app",3.99,NA,"moderate"
"33357","app",NA,NA,"very high"
"33358","app",0,NA,"very low"
"33359","app",0.99,1.38,"very low"
"33360","app",624.74,56.3,"very high"
"33361","app",4.99,NA,"moderate"
"33362","app",9.99,35.18,"high"
"33363","app",4.99,22.07,"moderate"
"33364","app",2.99,22.07,"low"
"33365","app",19.95,19.96,"very high"
"33366","app",19.95,19.96,"very high"
"33367","app",1.99,NA,"low"
"33368","app",4.99,16.98,"moderate"
"33369","app",0.99,NA,"very low"
"33370","app",NA,NA,"very high"
"33371","app",6.99,NA,"high"
"33372","app",0.99,NA,"very low"
"33373","app",1.99,NA,"low"
"33374","app",4.99,NA,"moderate"
"33375","app",24.99,NA,"very high"
"33376","app",0,NA,"very low"
"33377","app",6.99,NA,"high"
"33378","app",9.99,26.08,"high"
"33379","app",0.99,NA,"very low"
"33380","app",9.99,NA,"high"
"33381","app",9.99,NA,"high"
"33382","app",NA,NA,"very high"
"33383","app",9.99,NA,"high"
"33384","app",NA,NA,"very high"
"33385","app",7.99,NA,"high"
"33386","app",0.99,7.39,"very low"
"33387","app",4.99,NA,"moderate"
"33388","app",0.99,NA,"very low"
"33389","app",0.99,NA,"very low"
"33390","app",1.99,NA,"low"
"33391","app",1.99,NA,"low"
"33392","app",1.99,NA,"low"
"33393","app",1.99,NA,"low"
"33394","app",0.99,NA,"very low"
"33395","app",1.99,NA,"low"
"33396","app",1.99,NA,"low"
"33397","app",9.99,NA,"high"
"33398","app",5.99,NA,"moderate"
"33399","app",3.99,NA,"moderate"
"33400","app",5.99,NA,"moderate"
"33401","app",7.99,NA,"high"
"33402","app",2.99,NA,"low"
"33403","app",2.99,NA,"low"
"33404","app",0,NA,"very low"
"33405","app",NA,NA,"very high"
"33406","app",9.99,35.96,"high"
"33407","app",9.99,NA,"high"
"33408","app",NA,NA,"very high"
"33409","app",NA,NA,"very high"
"33410","app",0.99,NA,"very low"
"33411","app",NA,NA,"very high"
"33412","app",NA,NA,"very high"
"33413","app",0.99,24.23,"very low"
"33414","app",NA,NA,"very high"
"33415","app",3.99,NA,"moderate"
"33416","app",6.99,20.95,"high"
"33417","app",0.99,11.94,"very low"
"33418","app",0.99,56.92,"very low"
"33419","app",2.99,NA,"low"
"33420","app",9.99,NA,"high"
"33421","app",24.99,NA,"very high"
"33422","app",7.99,NA,"high"
"33423","app",14.99,NA,"very high"
"33424","app",3.99,18.68,"moderate"
"33425","app",4.99,10.47,"moderate"
"33426","app",0,NA,"very low"
"33427","app",4.99,NA,"moderate"
"33428","app",4.99,NA,"moderate"
"33429","app",7.99,NA,"high"
"33430","app",3.99,15.18,"moderate"
"33431","app",19.99,NA,"very high"
"33432","app",0.99,1.58,"very low"
"33433","app",3.99,5.98,"moderate"
"33434","app",0,NA,"very low"
"33435","app",2.99,32.89,"low"
"33436","app",NA,NA,"very high"
"33437","app",28.91,20.88,"very high"
"33438","app",NA,NA,"very high"
"33439","app",14.99,NA,"very high"
"33440","app",12.95,7.66,"high"
"33441","app",2.99,NA,"low"
"33442","app",NA,NA,"very high"
"33443","app",9.99,NA,"high"
"33444","app",4.99,13.9,"moderate"
"33445","app",13.99,NA,"high"
"33446","app",14.99,NA,"very high"
"33447","app",9.99,NA,"high"
"33448","app",13.99,NA,"high"
"33449","app",9.99,NA,"high"
"33450","app",0,NA,"very low"
"33451","app",3.99,NA,"moderate"
"33452","app",3.99,NA,"moderate"
"33453","app",2.99,32.89,"low"
"33454","app",2.99,32.89,"low"
"33455","app",0.99,71.34,"very low"
"33456","app",3.99,6.97,"moderate"
"33457","app",0.99,71.34,"very low"
"33458","app",0.99,71.34,"very low"
"33459","app",3.99,NA,"moderate"
"33460","app",0.99,150.02,"very low"
"33461","app",0.99,150.02,"very low"
"33462","app",12.99,NA,"high"
"33463","app",9.99,NA,"high"
"33464","app",8.99,NA,"high"
"33465","app",0.99,NA,"very low"
"33466","app",2.99,25.15,"low"
"33467","app",NA,NA,"very high"
"33468","app",70.84,16.03,"very high"
"33469","app",70.84,16.03,"very high"
"33470","app",70.84,16.03,"very high"
"33471","app",70.84,16.03,"very high"
"33472","app",70.84,16.03,"very high"
"33473","app",70.84,16.03,"very high"
"33474","app",70.84,16.03,"very high"
"33475","app",70.84,20.25,"very high"
"33476","app",70.84,20.25,"very high"
"33477","app",70.84,20.25,"very high"
"33478","app",70.84,20.25,"very high"
"33479","app",0.99,8.46,"very low"
"33480","app",NA,NA,"very high"
"33481","app",NA,NA,"very high"
"33482","app",NA,NA,"very high"
"33483","app",4.99,NA,"moderate"
"33484","app",0.99,60.88,"very low"
"33485","app",1.99,NA,"low"
"33486","app",6.99,24.45,"high"
"33487","app",NA,NA,"very high"
"33488","app",19.99,28.77,"very high"
"33489","app",0.99,8.69,"very low"
"33490","app",0.99,8.69,"very low"
"33491","app",0.99,56.92,"very low"
"33492","app",9.99,NA,"high"
"33493","app",8.99,NA,"high"
"33494","app",4.99,5.34,"moderate"
"33495","app",4.99,23.73,"moderate"
"33496","app",7.99,NA,"high"
"33497","app",8.99,NA,"high"
"33498","app",7.99,NA,"high"
"33499","app",0.99,NA,"very low"
"33500","app",0.99,NA,"very low"
"33501","app",2.99,8.98,"low"
"33502","app",NA,NA,"very high"
"33503","app",1.99,14.9,"low"
"33504","app",11.99,NA,"high"
"33505","app",11.99,NA,"high"
"33506","app",NA,NA,"very high"
"33507","app",1.99,NA,"low"
"33508","app",NA,NA,"very high"
"33509","app",2.99,NA,"low"
"33510","app",4.99,NA,"moderate"
"33511","app",4.99,14.97,"moderate"
"33512","app",9.99,NA,"high"
"33513","app",4.99,14.97,"moderate"
"33514","app",0,NA,"very low"
"33515","app",0.99,5.39,"very low"
"33516","app",259.54,68.7,"very high"
"33517","app",NA,NA,"very high"
"33518","app",0.99,NA,"very low"
"33519","app",2.99,0.5,"low"
"33520","app",12.99,44.95,"high"
"33521","app",59.99,NA,"very high"
"33522","app",1.99,6.95,"low"
"33523","app",NA,NA,"very high"
"33524","app",1.99,6.95,"low"
"33525","app",2.99,NA,"low"
"33526","app",14.99,NA,"very high"
"33527","app",NA,NA,"very high"
"33528","app",NA,NA,"very high"
"33529","app",0,NA,"very low"
"33530","app",0.99,3.58,"very low"
"33531","app",0.99,NA,"very low"
"33532","app",0.99,34.65,"very low"
"33533","app",0.99,34.65,"very low"
"33534","app",1.99,6.95,"low"
"33535","app",1.99,6.95,"low"
"33536","app",1.99,6.95,"low"
"33537","app",4.99,23.73,"moderate"
"33538","app",7.99,8.43,"high"
"33539","app",5.99,NA,"moderate"
"33540","app",0.99,NA,"very low"
"33541","app",NA,NA,"very high"
"33542","app",NA,NA,"very high"
"33543","app",NA,NA,"very high"
"33544","app",NA,NA,"very high"
"33545","app",9.99,NA,"high"
"33546","app",0.99,60.88,"very low"
"33547","app",0,NA,"very low"
"33548","app",29.99,NA,"very high"
"33549","app",0.99,60.88,"very low"
"33550","app",0,NA,"very low"
"33551","app",0.99,7.39,"very low"
"33552","app",0.99,NA,"very low"
"33553","app",NA,NA,"very high"
"33554","app",7.99,NA,"high"
"33555","app",0,NA,"very low"
"33556","app",0.99,8.69,"very low"
"33557","app",NA,NA,"very high"
"33558","app",2.99,NA,"low"
"33559","app",2.99,NA,"low"
"33560","app",4.99,NA,"moderate"
"33561","app",0.99,43.45,"very low"
"33562","app",NA,NA,"very high"
"33563","app",1.99,NA,"low"
"33564","app",9.99,NA,"high"
"33565","app",0.99,NA,"very low"
"33566","app",15.99,NA,"very high"
"33567","app",2.99,37.73,"low"
"33568","app",4.99,37.73,"moderate"
"33569","app",4.99,37.73,"moderate"
"33570","app",24.99,NA,"very high"
"33571","app",19.99,NA,"very high"
"33572","app",9.99,NA,"high"
"33573","app",24.99,NA,"very high"
"33574","app",1.99,NA,"low"
"33575","app",0,NA,"very low"
"33576","app",0.99,56.11,"very low"
"33577","app",14.99,13.62,"very high"
"33578","app",1.99,NA,"low"
"33579","app",1.99,NA,"low"
"33580","app",0.99,NA,"very low"
"33581","app",11.99,6,"high"
"33582","app",0.99,NA,"very low"
"33583","app",0.99,NA,"very low"
"33584","app",2.99,NA,"low"
"33585","app",50.85,36.76,"very high"
"33586","app",1.99,NA,"low"
"33587","app",4.99,NA,"moderate"
"33588","app",6.99,16.77,"high"
"33589","app",1.99,NA,"low"
"33590","app",NA,NA,"very high"
"33591","app",14.99,NA,"very high"
"33592","app",90.78,62.96,"very high"
"33593","app",3.99,NA,"moderate"
"33594","app",NA,NA,"very high"
"33595","app",4.99,NA,"moderate"
"33596","app",0.99,18.4,"very low"
"33597","app",NA,NA,"very high"
"33598","app",NA,NA,"very high"
"33599","app",5.99,42.3,"moderate"
"33600","app",NA,NA,"very high"
"33601","app",19.99,NA,"very high"
"33602","app",14.99,10.49,"very high"
"33603","app",90.78,62.96,"very high"
"33604","app",NA,NA,"very high"
"33605","app",19.99,NA,"very high"
"33606","app",1.99,18.4,"low"
"33607","app",2.99,29.84,"low"
"33608","app",19.99,NA,"very high"
"33609","app",2.99,29.84,"low"
"33610","app",3.99,42.3,"moderate"
"33611","app",NA,NA,"very high"
"33612","app",9.99,10.37,"high"
"33613","app",90.78,62.96,"very high"
"33614","app",1.99,18.4,"low"
"33615","app",1.99,NA,"low"
"33616","app",14.99,NA,"very high"
"33617","app",14.99,NA,"very high"
"33618","app",NA,NA,"very high"
"33619","app",6.99,NA,"high"
"33620","app",0.99,36.35,"very low"
"33621","app",NA,NA,"very high"
"33622","app",NA,NA,"very high"
"33623","app",3.99,NA,"moderate"
"33624","app",0.99,36.35,"very low"
"33625","app",9.99,13.97,"high"
"33626","app",NA,NA,"very high"
"33627","app",0.99,0.49,"very low"
"33628","app",0.99,2.1,"very low"
"33629","app",2.99,0.5,"low"
"33630","app",1.99,0.49,"low"
"33631","app",0.99,0.49,"very low"
"33632","app",6.99,NA,"high"
"33633","app",0.99,71.34,"very low"
"33634","app",0,NA,"very low"
"33635","app",0.99,26.07,"very low"
"33636","app",NA,NA,"very high"
"33637","app",0.99,5.39,"very low"
"33638","app",4.99,NA,"moderate"
"33639","app",NA,NA,"very high"
"33640","app",NA,NA,"very high"
"33641","app",11.99,NA,"high"
"33642","app",0.99,22.55,"very low"
"33643","app",9.99,NA,"high"
"33644","app",1.99,0.99,"low"
"33645","app",4.99,NA,"moderate"
"33646","app",NA,NA,"very high"
"33647","app",1.99,0.49,"low"
"33648","app",19.99,NA,"very high"
"33649","app",19.99,NA,"very high"
"33650","app",3.99,6.97,"moderate"
"33651","app",1.99,NA,"low"
"33652","app",1.99,NA,"low"
"33653","app",NA,NA,"very high"
"33654","app",1.99,NA,"low"
"33655","app",4.99,NA,"moderate"
"33656","app",1.99,NA,"low"
"33657","app",3.99,1.99,"moderate"
"33658","app",0,NA,"very low"
"33659","app",4.99,2.49,"moderate"
"33660","app",2.99,NA,"low"
"33661","app",0,NA,"very low"
"33662","app",3.99,NA,"moderate"
"33663","app",NA,NA,"very high"
"33664","app",NA,NA,"very high"
"33665","app",2.99,NA,"low"
"33666","app",2.99,NA,"low"
"33667","app",2.99,NA,"low"
"33668","app",2.99,NA,"low"
"33669","app",2.99,NA,"low"
"33670","app",4.99,NA,"moderate"
"33671","app",NA,NA,"very high"
"33672","app",9.99,137.53,"high"
"33673","app",9.99,29.96,"high"
"33674","app",NA,NA,"very high"
"33675","app",4.99,3.49,"moderate"
"33676","app",NA,NA,"very high"
"33677","app",0.99,71.34,"very low"
"33678","app",0.99,8.69,"very low"
"33679","sub",19.99,3.99,"moderate"
"33680","app",7.99,NA,"high"
"33681","app",1.99,8.35,"low"
"33682","app",NA,NA,"very high"
"33683","app",9.99,150.13,"high"
"33684","app",NA,NA,"very high"
"33685","app",NA,NA,"very high"
"33686","app",NA,NA,"very high"
"33687","app",NA,NA,"very high"
"33688","app",NA,NA,"very high"
"33689","app",0,NA,"very low"
"33690","app",0.99,18.4,"very low"
"33691","app",0,NA,"very low"
"33692","app",19.99,NA,"very high"
"33693","app",NA,NA,"very high"
"33694","app",9.99,NA,"high"
"33695","app",0,NA,"very low"
"33696","app",3.49,NA,"low"
"33697","app",3.49,NA,"low"
"33698","app",3.49,NA,"low"
"33699","app",NA,NA,"very high"
"33700","app",2.99,8.96,"low"
"33701","app",NA,NA,"very high"
"33702","app",NA,NA,"very high"
"33703","app",6.99,19.56,"high"
"33704","app",9.99,NA,"high"
"33705","app",11.99,NA,"high"
"33706","app",0.99,22.55,"very low"
"33707","app",0.99,35.32,"very low"
"33708","app",NA,NA,"very high"
"33709","app",0.99,NA,"very low"
"33710","app",NA,NA,"very high"
"33711","app",0.99,71.34,"very low"
"33712","app",1.99,NA,"low"
"33713","app",0,NA,"very low"
"33714","app",9.99,NA,"high"
"33715","app",9.99,NA,"high"
"33716","app",9.99,NA,"high"
"33717","app",0.99,3.17,"very low"
"33718","app",0.99,56.92,"very low"
"33719","app",NA,NA,"very high"
"33720","app",NA,NA,"very high"
"33721","app",4.99,2.49,"moderate"
"33722","app",0.99,5.39,"very low"
"33723","app",NA,NA,"very high"
"33724","app",0,NA,"very low"
"33725","app",0,NA,"very low"
"33726","app",NA,NA,"very high"
"33727","app",9.99,15.98,"high"
"33728","app",3.99,NA,"moderate"
"33729","app",NA,NA,"very high"
"33730","app",15.99,NA,"very high"
"33731","app",12.99,NA,"high"
"33732","app",14.99,NA,"very high"
"33733","app",39.99,NA,"very high"
"33734","app",19.99,NA,"very high"
"33735","app",19.99,NA,"very high"
"33736","app",3.99,NA,"moderate"
"33737","app",2.99,5.98,"low"
"33738","app",2.99,10.78,"low"
"33739","app",2.99,NA,"low"
"33740","app",0.99,1.28,"very low"
"33741","app",NA,NA,"very high"
"33742","app",4.99,NA,"moderate"
"33743","app",0,NA,"very low"
"33744","app",9.99,NA,"high"
"33745","app",9.99,NA,"high"
"33746","app",9.99,NA,"high"
"33747","app",5.99,NA,"moderate"
"33748","app",9.99,24.3,"high"
"33749","app",0.99,43.45,"very low"
"33750","app",0.99,NA,"very low"
"33751","app",0.99,22.55,"very low"
"33752","app",NA,NA,"very high"
"33753","app",0.99,NA,"very low"
"33754","app",NA,NA,"very high"
"33755","app",NA,NA,"very high"
"33756","app",4.99,NA,"moderate"
"33757","app",2.99,NA,"low"
"33758","app",NA,NA,"very high"
"33759","app",NA,NA,"very high"
"33760","app",2.99,NA,"low"
"33761","app",NA,NA,"very high"
"33762","app",4.99,NA,"moderate"
"33763","app",1.99,24.27,"low"
"33764","app",4.99,24.27,"moderate"
"33765","app",NA,NA,"very high"
"33766","app",29.99,NA,"very high"
"33767","app",4.99,3.99,"moderate"
"33768","app",9.99,7.78,"high"
"33769","app",15.97,9.58,"very high"
"33770","app",NA,NA,"very high"
"33771","app",NA,NA,"very high"
"33772","app",NA,NA,"very high"
"33773","app",0,NA,"very low"
"33774","app",0.99,43.45,"very low"
"33775","app",19.99,NA,"very high"
"33776","app",NA,NA,"very high"
"33777","app",NA,NA,"very high"
"33778","app",5.99,NA,"moderate"
"33779","app",NA,NA,"very high"
"33780","app",NA,NA,"very high"
"33781","app",NA,NA,"very high"
"33782","app",2.99,NA,"low"
"33783","app",2.99,NA,"low"
"33784","app",6.99,NA,"high"
"33785","app",0,NA,"very low"
"33786","app",2.99,NA,"low"
"33787","app",NA,NA,"very high"
"33788","app",0,NA,"very low"
"33789","app",0.99,NA,"very low"
"33790","app",4.99,NA,"moderate"
"33791","app",528.99,188.82,"very high"
"33792","app",6.99,NA,"high"
"33793","app",NA,NA,"very high"
"33794","app",1.99,NA,"low"
"33795","app",NA,NA,"very high"
"33796","app",NA,NA,"very high"
"33797","app",3.99,NA,"moderate"
"33798","app",2.99,NA,"low"
"33799","app",NA,NA,"very high"
"33800","app",4.99,NA,"moderate"
"33801","app",NA,NA,"very high"
"33802","app",NA,NA,"very high"
"33803","app",0.99,NA,"very low"
"33804","app",2.99,NA,"low"
"33805","app",51.62,47.38,"very high"
"33806","app",2.5,NA,"low"
"33807","app",0,NA,"very low"
"33808","app",NA,NA,"very high"
"33809","app",2.99,NA,"low"
"33810","app",NA,NA,"very high"
"33811","app",2.99,32.89,"low"
"33812","app",NA,NA,"very high"
"33813","app",4.99,NA,"moderate"
"33814","app",NA,NA,"very high"
"33815","app",6.99,NA,"high"
"33816","app",NA,NA,"very high"
"33817","app",NA,NA,"very high"
"33818","app",0.99,NA,"very low"
"33819","app",NA,NA,"very high"
"33820","app",0.99,22.55,"very low"
"33821","app",9.99,35.93,"high"
"33822","app",0.99,36.35,"very low"
"33823","app",0.99,71.34,"very low"
"33824","app",NA,NA,"very high"
"33825","app",0.99,56.92,"very low"
"33826","app",0,NA,"very low"
"33827","app",0.99,NA,"very low"
"33828","app",NA,NA,"very high"
"33829","app",4.99,NA,"moderate"
"33830","app",5.99,NA,"moderate"
"33831","app",NA,NA,"very high"
"33832","app",NA,NA,"very high"
"33833","app",0.99,NA,"very low"
"33834","app",NA,NA,"very high"
"33835","app",NA,NA,"very high"
"33836","app",NA,NA,"very high"
"33837","app",0.99,NA,"very low"
"33838","app",3.99,NA,"moderate"
"33839","app",3.99,NA,"moderate"
"33840","app",0,9.83,"very low"
"33841","app",14.99,NA,"very high"
"33842","app",9.99,6.49,"high"
"33843","app",0,NA,"very low"
"33844","app",5.99,NA,"moderate"
"33845","app",3.99,2.4,"moderate"
"33846","app",NA,NA,"very high"
"33847","app",0,NA,"very low"
"33848","app",NA,NA,"very high"
"33849","app",NA,NA,"very high"
"33850","app",NA,NA,"very high"
"33851","app",4.99,NA,"moderate"
"33852","app",NA,NA,"very high"
"33853","app",9.99,86.32,"high"
"33854","app",14.99,NA,"very high"
"33855","app",9.99,NA,"high"
"33856","app",0,NA,"very low"
"33857","app",NA,NA,"very high"
"33858","app",NA,NA,"very high"
"33859","app",0.99,2.53,"very low"
"33860","app",9.99,NA,"high"
"33861","app",NA,NA,"very high"
"33862","app",0.99,4.46,"very low"
"33863","app",NA,NA,"very high"
"33864","app",9.99,29.96,"high"
"33865","app",29.99,NA,"very high"
"33866","app",0.99,8.69,"very low"
"33867","app",4.99,NA,"moderate"
"33868","app",0.99,22.55,"very low"
"33869","app",NA,NA,"very high"
"33870","app",4.99,NA,"moderate"
"33871","app",4.99,15.97,"moderate"
"33872","app",0,NA,"very low"
"33873","app",0.99,NA,"very low"
"33874","app",NA,NA,"very high"
"33875","app",4.99,NA,"moderate"
"33876","app",NA,NA,"very high"
"33877","app",NA,NA,"very high"
"33878","app",9.99,5.99,"high"
"33879","app",7.99,7.19,"high"
"33880","app",7.99,NA,"high"
"33881","app",NA,NA,"very high"
"33882","app",9.99,11.17,"high"
"33883","app",3.49,NA,"low"
"33884","app",3.49,NA,"low"
"33885","app",NA,NA,"very high"
"33886","app",19.99,NA,"very high"
"33887","app",4.99,NA,"moderate"
"33888","app",NA,NA,"very high"
"33889","app",0.99,NA,"very low"
"33890","app",3.99,NA,"moderate"
"33891","app",0,NA,"very low"
"33892","app",NA,NA,"very high"
"33893","app",NA,NA,"very high"
"33894","app",0,NA,"very low"
"33895","app",11.99,NA,"high"
"33896","app",3.99,1.99,"moderate"
"33897","app",2.99,NA,"low"
"33898","app",9.99,NA,"high"
"33899","app",5.99,NA,"moderate"
"33900","app",NA,NA,"very high"
"33901","app",19.99,NA,"very high"
"33902","app",0.99,48.39,"very low"
"33903","app",4.99,NA,"moderate"
"33904","app",2.99,NA,"low"
"33905","app",2.99,NA,"low"
"33906","app",90.78,62.96,"very high"
"33907","app",4.99,NA,"moderate"
"33908","bundle",NA,12.33,"very high"
"33909","bundle",NA,7.45,"very high"
"33910","app",8.99,NA,"high"
"33911","app",14.99,NA,"very high"
"33912","app",0.99,NA,"very low"
"33913","app",4.99,NA,"moderate"
"33914","app",0.99,NA,"very low"
"33915","app",NA,NA,"very high"
"33916","app",NA,NA,"very high"
"33917","app",NA,NA,"very high"
"33918","app",NA,NA,"very high"
"33919","app",NA,NA,"very high"
"33920","app",14.99,NA,"very high"
"33921","app",NA,NA,"very high"
"33922","app",70.84,34.84,"very high"
"33923","app",12.99,29.67,"high"
"33924","app",NA,NA,"very high"
"33925","app",NA,24.98,"very high"
"33926","app",0,NA,"very low"
"33927","app",NA,NA,"very high"
"33928","app",NA,NA,"very high"
"33929","app",3.99,20.21,"moderate"
"33930","app",14.99,NA,"very high"
"33931","app",NA,NA,"very high"
"33932","app",NA,NA,"very high"
"33933","app",4.99,NA,"moderate"
"33934","app",6.99,NA,"high"
"33935","app",4.99,NA,"moderate"
"33936","app",4.99,NA,"moderate"
"33937","app",1.99,NA,"low"
"33938","app",1.99,NA,"low"
"33939","app",NA,NA,"very high"
"33940","app",147.88,109.07,"very high"
"33941","app",34.99,NA,"very high"
"33942","app",59.99,NA,"very high"
"33943","app",19.99,NA,"very high"
"33944","app",NA,NA,"very high"
"33945","app",8.99,NA,"high"
"33946","app",8.99,NA,"high"
"33947","app",8.99,NA,"high"
"33948","app",7.99,NA,"high"
"33949","app",8.99,NA,"high"
"33950","app",2.99,NA,"low"
"33951","app",8.99,NA,"high"
"33952","app",8.99,NA,"high"
"33953","app",NA,NA,"very high"
"33954","app",0.99,NA,"very low"
"33955","app",8.99,NA,"high"
"33956","app",8.99,NA,"high"
"33957","app",1.99,NA,"low"
"33958","app",1.99,NA,"low"
"33959","app",1.99,NA,"low"
"33960","app",1.99,NA,"low"
"33961","app",1.99,NA,"low"
"33962","app",1.99,NA,"low"
"33963","app",1.99,NA,"low"
"33964","app",1.99,NA,"low"
"33965","app",NA,NA,"very high"
"33966","app",1.99,NA,"low"
"33967","app",1.99,NA,"low"
"33968","app",9.99,NA,"high"
"33969","app",NA,NA,"very high"
"33970","app",2.99,NA,"low"
"33971","app",0.99,NA,"very low"
"33972","app",0.99,NA,"very low"
"33973","app",0.99,NA,"very low"
"33974","app",0.99,NA,"very low"
"33975","app",0.99,NA,"very low"
"33976","app",0.99,NA,"very low"
"33977","app",2.99,NA,"low"
"33978","app",0.99,NA,"very low"
"33979","app",0.99,NA,"very low"
"33980","app",0.99,NA,"very low"
"33981","app",0.99,NA,"very low"
"33982","app",0.99,NA,"very low"
"33983","app",0.99,NA,"very low"
"33984","app",0.99,NA,"very low"
"33985","app",0.99,NA,"very low"
"33986","bundle",NA,23.95,"very high"
"33987","app",9.99,NA,"high"
"33988","bundle",NA,23.95,"very high"
"33989","bundle",NA,6.73,"very high"
"33990","bundle",NA,9.92,"very high"
"33991","bundle",NA,4.78,"very high"
"33992","bundle",NA,19.97,"very high"
"33993","app",0.99,71.34,"very low"
"33994","bundle",NA,6.36,"very high"
"33995","bundle",NA,10.47,"very high"
"33996","bundle",NA,10.47,"very high"
"33997","bundle",NA,6.98,"very high"
"33998","bundle",NA,29.93,"very high"
"33999","bundle",NA,7.39,"very high"
"34000","bundle",NA,19.08,"very high"
"34001","bundle",NA,81.52,"very high"
"34002","app",0.99,NA,"very low"
"34003","app",2.99,NA,"low"
"34004","app",2.99,NA,"low"
"34005","app",2.99,NA,"low"
"34006","app",2.99,NA,"low"
"34007","app",2.99,NA,"low"
"34008","app",2.99,NA,"low"
"34009","app",2.99,NA,"low"
"34010","app",2.99,NA,"low"
"34011","app",2.99,NA,"low"
"34012","app",2.99,NA,"low"
"34013","app",2.99,NA,"low"
"34014","app",NA,NA,"very high"
"34015","app",2.99,NA,"low"
"34016","app",2.99,NA,"low"
"34017","app",2.99,NA,"low"
"34018","app",7.99,NA,"high"
"34019","app",2.99,NA,"low"
"34020","app",2.99,NA,"low"
"34021","bundle",NA,6.6,"very high"
"34022","app",2.99,NA,"low"
"34023","app",NA,NA,"very high"
"34024","app",14.99,NA,"very high"
"34025","app",NA,NA,"very high"
"34026","app",2.99,NA,"low"
"34027","app",2.99,NA,"low"
"34028","app",4.99,31.5,"moderate"
"34029","app",4.99,NA,"moderate"
"34030","app",2.99,NA,"low"
"34031","app",6.99,25.2,"high"
"34032","app",9.99,NA,"high"
"34033","app",4.99,NA,"moderate"
"34034","app",9.99,NA,"high"
"34035","app",4.99,NA,"moderate"
"34036","app",0.99,17.43,"very low"
"34037","app",3,NA,"low"
"34038","app",1,NA,"very low"
"34039","app",4.99,NA,"moderate"
"34040","app",NA,NA,"very high"
"34041","app",1.99,NA,"low"
"34042","app",33.76,23.28,"very high"
"34043","app",10.99,26.37,"high"
"34044","app",1.99,NA,"low"
"34045","app",9.99,NA,"high"
"34046","app",NA,NA,"very high"
"34047","app",11.99,NA,"high"
"34048","app",2.99,NA,"low"
"34049","app",NA,NA,"very high"
"34050","app",33.76,23.28,"very high"
"34051","app",0.99,11.77,"very low"
"34052","app",7.99,111.29,"high"
"34053","app",0.99,11.77,"very low"
"34054","app",24.99,NA,"very high"
"34055","app",90.78,62.96,"very high"
"34056","app",9.99,NA,"high"
"34057","app",0.99,NA,"very low"
"34058","app",NA,NA,"very high"
"34059","app",6.99,NA,"high"
"34060","app",39.99,NA,"very high"
"34061","app",1.99,NA,"low"
"34062","app",1.99,NA,"low"
"34063","app",1.99,NA,"low"
"34064","app",1.99,NA,"low"
"34065","app",10.99,NA,"high"
"34066","app",0.99,NA,"very low"
"34067","app",4.99,17.81,"moderate"
"34068","app",NA,NA,"very high"
"34069","app",1.99,NA,"low"
"34070","app",0.99,56.92,"very low"
"34071","app",4.99,NA,"moderate"
"34072","app",6.99,NA,"high"
"34073","app",4.99,22.36,"moderate"
"34074","app",2.99,NA,"low"
"34075","app",2.99,NA,"low"
"34076","app",2.99,NA,"low"
"34077","app",2.99,NA,"low"
"34078","app",2.99,NA,"low"
"34079","app",2.99,NA,"low"
"34080","app",4.99,NA,"moderate"
"34081","app",1.99,NA,"low"
"34082","app",29.99,49.33,"very high"
"34083","app",0.99,NA,"very low"
"34084","app",0.99,NA,"very low"
"34085","app",0.99,NA,"very low"
"34086","app",0.99,NA,"very low"
"34087","app",0.99,NA,"very low"
"34088","app",9.99,NA,"high"
"34089","app",3.99,NA,"moderate"
"34090","app",NA,NA,"very high"
"34091","app",7.99,NA,"high"
"34092","app",19.99,NA,"very high"
"34093","app",19.99,NA,"very high"
"34094","app",1.99,NA,"low"
"34095","app",NA,NA,"very high"
"34096","app",5.99,NA,"moderate"
"34097","app",6.99,35.93,"high"
"34098","app",19.99,NA,"very high"
"34099","app",14.99,NA,"very high"
"34100","app",0.99,NA,"very low"
"34101","app",19.99,NA,"very high"
"34102","app",0.99,NA,"very low"
"34103","app",3.99,NA,"moderate"
"34104","app",4.99,NA,"moderate"
"34105","app",4.99,NA,"moderate"
"34106","app",0.99,25.78,"very low"
"34107","app",3.99,11.02,"moderate"
"34108","app",0,NA,"very low"
"34109","app",0.99,NA,"very low"
"34110","app",7.99,NA,"high"
"34111","app",4.99,NA,"moderate"
"34112","app",9.99,NA,"high"
"34113","app",NA,NA,"very high"
"34114","app",2.99,NA,"low"
"34115","app",2.99,NA,"low"
"34116","app",2.99,NA,"low"
"34117","app",0.99,1.48,"very low"
"34118","app",NA,NA,"very high"
"34119","app",8.99,NA,"high"
"34120","app",9.99,44.95,"high"
"34121","app",8.99,NA,"high"
"34122","app",9.99,NA,"high"
"34123","app",17.99,NA,"very high"
"34124","app",9.99,NA,"high"
"34125","app",9.99,NA,"high"
"34126","app",2.99,NA,"low"
"34127","app",16.99,NA,"very high"
"34128","app",4.99,NA,"moderate"
